"player_name","total_points","Opp_GC_90","was_home","form","prev_tp_avg","xGipg_last7"
"Marc Albrighton",2,1.8,1,4.5,3.5,0.35
"Marc Albrighton",13,1.1,0,4,3.5,0.35
"Marc Albrighton",3,1.7,1,6,3.5,0.35
"Marc Albrighton",3,1.3,0,6,3.5,0.35
"Marc Albrighton",2,0.8,0,4.5,3.5,0.35
"Marc Albrighton",2,1.6,1,4.5,3.5,0.3
"Marc Albrighton",5,1.7,1,2,3.5,0.2
"Marc Albrighton",3,1.3,1,2.5,3.5,0.15
"Marc Albrighton",2,1.4,0,3,3.5,0.15
"Marc Albrighton",3,1.5,0,3,3.5,0.15
"Marc Pugh",2,1.3,0,3,3,0.1
"Marc Pugh",2,1,0,2.5,2.5,0.1
"Marc Pugh",2,1.7,0,2.5,2.5,0.25
"Marc Pugh",3,1.4,1,2.5,2.5,0.2
"Marc Pugh",1,1.3,1,2.5,3,0.25
"Marc Pugh",2,0.9,0,2,3.5,0.2
"Marc Pugh",3,1.4,0,2,3,0.15
"Marcos Alonso",16,1.3,1,2.5,2.5,0.05
"Marcos Alonso",6,1.4,0,7,7,0.1
"Marcos Alonso",2,1.3,1,7,7,0.05
"Marcos Alonso",1,1.7,1,6.5,5,0.05
"Marcos Alonso",1,1.7,0,3.5,4.5,0.1
"Marcos Alonso",2,1.7,1,5.5,5,0.05
"Marcos Alonso",2,1.6,0,7,5,0.25
"Marcos Alonso",6,1.5,1,6,4.5,0.2
"Marcos Alonso",6,1.5,1,6,5,0.35
"Marcos Alonso",14,1.6,1,7,5,0.4
"Marcos Alonso",6,1.3,0,8.5,5.5,0.4
"Marcos Alonso",7,1.4,1,9,5.5,0.35
"Marcos Alonso",6,1.7,1,8,6,0.3
"Marcos Alonso",1,1.7,0,8,6,0.25
"Marcos Alonso",1,0.8,0,5.5,5.5,0.25
"Marcos Alonso",2,1.5,1,4.5,5,0.3
"Marcos Alonso",2,1,1,3.5,5,0.3
"Marcos Alonso",4,1.4,0,1.5,5,0.3
"Marcos Alonso",2,1.5,0,2,5,0.3
"Marcos Alonso",5,1.8,1,2,4.5,0.3
"Marcos Alonso",10,1.3,0,3,4.5,0.2
"Marcos Rojo",1,0.8,1,4.5,5,0.15
"Marcos Rojo",7,1.3,0,5.5,5.5,0.05
"Marcus Rashford",5,1.7,0,2,2,0
"Marcus Rashford",2,1.4,1,3.5,3.5,0.45
"Marcus Rashford",2,1.5,0,4.5,4.5,0.35
"Marcus Rashford",9,0.9,0,3.5,4,0.3
"Marcus Rashford",2,1.1,0,4.5,4.5,0.5
"Marcus Rashford",2,1.3,1,4.5,4.5,0.5
"Marcus Rashford",5,1.5,1,3.5,4,0.45
"Marcus Rashford",2,1.7,0,4,4,0.5
"Marcus Rashford",6,1.7,1,4,4.5,0.5
"Marcus Rashford",4,1.4,0,3.5,4.5,0.55
"Marcus Rashford",2,1.5,1,4,4.5,0.6
"Marcus Rashford",2,1.3,0,4,4.5,0.5
"Marcus Rashford",12,1.7,1,3,4,0.6
"Marcus Rashford",2,1.3,1,5,5,0.55
"Marcus Rashford",2,1.6,0,4.5,5,0.45
"Mario Lemina",2,1.8,0,2,2,0.1
"Mario Lemina",3,1.7,1,2,2,0.05
"Mario Lemina",3,1,1,4,4,0.1
"Mario Lemina",2,1.6,0,2.5,4,0.1
"Mario Lemina",2,1.3,1,2.5,3.5,0.1
"Mario Lemina",2,1.4,1,2.5,3.5,0.1
"Mario Lemina",3,1.5,0,2.5,3.5,0.1
"Mario Lemina",2,1.7,0,2.5,3.5,0.05
"Mario Lemina",2,1.1,0,2,3.5,0.05
"Mario Lemina",2,1.8,1,2,3,0.05
"Mario Lemina",2,1,0,2,3,0.05
"Mario Lemina",2,1.5,1,2,3,0.05
"Mario Lemina",10,0.9,1,2,3,0.05
"Mario Lemina",1,1.4,0,3.5,3.5,0.05
"Mario Lemina",4,1.6,1,3.5,3.5,0.05
"Mario Lemina",3,1.3,0,4,3.5,0.05
"Mario Lemina",1,1.3,0,4,3.5,0.05
"Mario Lemina",5,1.3,0,4,3.5,0.05
"Mark Noble",2,1.5,0,5,5,0.5
"Mark Noble",2,1.3,0,3.5,3.5,0.35
"Mark Noble",2,1.8,1,3,3,0.25
"Mark Noble",2,1.7,1,2.5,2.5,0.15
"Mark Noble",3,1.4,0,2.5,2.5,0.1
"Mark Noble",2,0.9,1,2,2.5,0.1
"Mark Noble",1,1.7,0,2,2.5,0.1
"Mark Noble",3,1.3,1,2,2.5,0.1
"Mark Noble",3,1.6,0,2,2.5,0.1
"Mark Noble",1,1.8,0,2,2.5,0.1
"Mark Noble",3,1.5,1,3,3,0.1
"Mark Noble",10,1.5,0,3.5,3,0.1
"Mark Noble",2,1.7,1,5,3,0.25
"Mark Noble",3,0.9,0,5,3,0.15
"Mark Noble",2,1.7,0,5,3,0.15
"Mark Noble",1,1.4,1,4,3,0.15
"Mark Noble",2,1.5,1,3.5,3,0.15
"Mark Noble",1,1.6,1,2,3,0.15
"Mark Noble",2,1.4,0,2,3,0.05
"Mark Noble",2,1.3,1,3.5,3,0.05
"Marko Arnautovic",2,1.5,0,2,2,0.3
"Marko Arnautovic",2,1.7,1,3.5,3.5,0.15
"Marko Arnautovic",1,1.4,1,3.5,2.5,0.1
"Marko Arnautovic",7,1.3,1,2,2.5,0.25
"Marko Arnautovic",3,1.6,0,3,2.5,0.25
"Marko Arnautovic",9,1.3,1,3,2.5,0.25
"Marko Arnautovic",7,1.7,0,4.5,3,0.45
"Marko Arnautovic",5,1,0,5.5,3,0.5
"Marko Arnautovic",15,1.4,1,6,3.5,0.65
"Marko Arnautovic",16,1.7,1,8,4,0.6
"Marko Arnautovic",5,1.5,1,10.5,4.5,0.7
"Marko Arnautovic",2,1.7,0,10,4.5,0.85
"Marko Arnautovic",1,1.4,1,9,4.5,0.7
"Marko Arnautovic",2,1.5,1,6.5,4.5,0.65
"Marko Arnautovic",16,1.1,0,3.5,4,0.45
"Marko Arnautovic",5,1.6,1,6,4.5,0.6
"Marko Arnautovic",2,1.3,0,5,4.5,0.55
"Marko Arnautovic",6,0.8,1,5,4.5,0.5
"Marko Arnautovic",2,1.4,0,6,4.5,0.4
"Marko Arnautovic",5,1,1,6,4.5,0.4
"Marko Arnautovic",3,1.3,1,4,4.5,0.45
"Markus Suttner",1,1.4,0,3,3,0.7
"Markus Suttner",7,1.4,1,1.5,1.5,0.25
"Markus Suttner",2,1.7,0,3,3,0.2
"Markus Suttner",1,1.3,1,3,3,0.15
"Markus Suttner",6,1.3,0,2.5,2.5,0.1
"Markus Suttner",2,1.6,0,3.5,3,0.1
"Markus Suttner",1,1,0,3.5,4,0
"Markus Suttner",8,1.1,0,3,3.5,0
"Markus Suttner",1,1.3,0,4.5,4,0
"Markus Suttner",1,1.4,0,3.5,4,0.05
"Marouane Fellaini",3,1.5,0,3.5,3.5,0.05
"Marouane Fellaini",3,1.5,1,3,3.5,0.1
"Marouane Fellaini",16,0.9,0,3,3.5,0.1
"Marouane Fellaini",3,1.3,1,5,5,0.25
"Marouane Fellaini",2,1.6,0,5,5,0.25
"Martin Dubravka",9,1.7,0,5,4,0.25
"Martin Dubravka",2,0.9,0,6,4,0.25
"Martin Dubravka",6,1.4,0,4,4,0
"Martin Dubravka",2,1.3,1,5,4,0
"Martin Dubravka",2,1.3,0,3.5,4,0
"Martin Dubravka",2,1.4,1,3.5,4,0
"Martin Dubravka",11,1,0,3.5,4,0
"Martin Dubravka",2,1.7,0,4.5,4,0
"Martin Dubravka",4,1.1,1,4,4,0
"Martin Kelly",6,1.7,1,4,4.5,0
"Martin Kelly",7,1.7,0,5,4.5,0
"Martin Kelly",2,1.3,1,6,4.5,0
"Martin Kelly",2,1.4,1,4,4.5,0
"Martin Kelly",6,1.3,0,3.5,4.5,0
"Martin Kelly",2,1.3,1,3,4,0.05
"Martin Kelly",1,1.1,0,3,4,0.05
"Martin Kelly",1,1.7,0,3,4,0.05
"Martin Kelly",1,1.4,1,2.5,4,0.05
"Martin Olsson",6,1,1,1,1,0
"Martin Olsson",6,1.3,1,2.5,2.5,0
"Martin Olsson",2,1,0,3.5,3.5,0
"Martin Olsson",6,1.4,1,4,3.5,0
"Martin Olsson",1,1.3,0,4,4,0
"Martin Olsson",2,1.6,0,4,3,0.05
"Martin Olsson",4,1.4,1,3,3,0.05
"Martin Olsson",6,0.8,1,2.5,3,0.05
"Martin Olsson",1,1.5,1,3.5,3.5,0.05
"Martin Olsson",2,0.9,0,3.5,3.5,0.05
"Martin Olsson",2,0.9,1,3,3.5,0.05
"Martin Olsson",6,1.3,1,2.5,3,0.05
"Martin Olsson",2,1.4,0,2.5,3.5,0.05
"Martin Olsson",2,1.4,1,3,3.5,0
"Martin Olsson",2,1.8,0,3,3,0
"Martin Olsson",5,1,0,3,3,0
"Martin Olsson",1,1.4,0,3.5,3,0
"Martin Olsson",2,1.3,1,2.5,3,0
"Martin Olsson",2,0.8,0,2.5,3,0
"Martin Olsson",2,1.7,0,2.5,3,0
"Martin Olsson",1,1.5,1,2.5,3,0.05
"Marvin Zeegelaar",14,1,1,4,3,0.1
"Marvin Zeegelaar",1,1.7,1,6,3.5,0.15
"Marvin Zeegelaar",1,1.6,0,3.5,3,0.1
"Marvin Zeegelaar",1,1.3,1,1,3,0.1
"Mason Holgate",2,1.1,0,1.5,1.5,0.05
"Mason Holgate",1,1,1,1.5,1.5,0.05
"Mason Holgate",2,1.4,1,1.5,1.5,0
"Mason Holgate",2,1.3,1,1.5,1.5,0.05
"Mason Holgate",6,1.8,1,1.5,3,0.05
"Mason Holgate",5,1.7,1,3.5,3.5,0.05
"Mason Holgate",1,1.1,1,4,3.5,0.05
"Mason Holgate",6,1.7,0,4,3,0.05
"Mason Holgate",2,1.4,1,4,3,0.05
"Mathew Ryan",2,1.4,0,2,2,0
"Mathew Ryan",1,1.7,0,2,2,0
"Mathew Ryan",6,1.4,1,1.5,1.5,0
"Mathew Ryan",2,1.7,0,3,3,0
"Mathew Ryan",1,1.3,1,2.5,2.5,0
"Mathew Ryan",9,1.3,0,2.5,2.5,0
"Mathew Ryan",3,1.6,0,4,3,0
"Mathew Ryan",6,1.5,1,3.5,3,0
"Mathew Ryan",2,1.7,0,4.5,3.5,0
"Mathew Ryan",6,1.6,1,4.5,3.5,0
"Mathew Ryan",3,1.5,1,4,3.5,0
"Mathew Ryan",2,1,0,4.5,4,0
"Mathew Ryan",2,1.3,0,6,4,0
"Mathew Ryan",6,1.7,1,4.5,4,0
"Mathew Ryan",2,1.6,1,3,4,0
"Mathew Ryan",2,1.6,0,3,4,0
"Mathew Ryan",8,1.7,1,2,4,0
"Mathew Ryan",2,1.3,1,3,4,0
"Mathew Ryan",4,1.3,0,3,4,0
"Mathew Ryan",7,1.4,1,3.5,4,0
"Mathew Ryan",1,1.8,1,4.5,4,0
"Mathew Ryan",3,1.5,0,4.5,4,0
"Mathew Ryan",2,1,1,3.5,4,0
"Mathew Ryan",3,1.4,0,3.5,3.5,0
"Mathew Ryan",8,0.8,0,3,3.5,0
"Mathew Ryan",2,0.9,0,5,4,0
"Mathias Jorgensen",10,1.3,1,2,2,0
"Mathias Jorgensen",6,1.5,1,6,6,0.5
"Mathias Jorgensen",6,1.6,0,6,6,0.35
"Mathias Jorgensen",8,1,1,5,6,0.2
"Mathias Jorgensen",2,0.9,0,6.5,6,0.15
"Mathias Jorgensen",1,1.4,1,5,5.5,0.15
"Mathias Jorgensen",6,1.7,0,4,5.5,0.15
"Mathias Jorgensen",1,1.3,0,4,5,0
"Mathias Jorgensen",1,1.5,1,3.5,4.5,0.05
"Mathias Jorgensen",1,1.7,0,4,5,0.05
"Mathias Jorgensen",2,1.5,0,4,4.5,0.05
"Mathias Jorgensen",5,1.4,0,3,4,0.05
"Mathias Jorgensen",1,1.6,1,2,4,0
"Mathias Jorgensen",1,0.9,1,2,4,0
"Mathias Jorgensen",1,1,0,2,4,0
"Mathias Jorgensen",1,1.7,1,2,3.5,0
"Mathias Jorgensen",2,1.4,0,2,3.5,0
"Mathias Jorgensen",2,1,0,1,3.5,0.05
"Mathias Jorgensen",7,1.5,1,1.5,3.5,0.1
"Mathias Jorgensen",1,1.3,0,2.5,3.5,0.05
"Mathias Jorgensen",2,1.5,0,2.5,3.5,0.05
"Mathias Jorgensen",2,1.7,1,2.5,3.5,0.1
"Mathias Jorgensen",11,1.3,1,2.5,3.5,0.1
"Mathias Jorgensen",7,1.1,0,4.5,3.5,0.15
"Matt Phillips",6,1.6,1,2.5,2.5,0.05
"Matt Phillips",3,1.5,0,3.5,3.5,0.15
"Matt Phillips",2,1.6,1,3.5,3.5,0.15
"Matt Phillips",3,1.3,0,3,3,0.1
"Matt Phillips",4,1.4,0,3.5,3,0.15
"Matt Phillips",2,1,0,3.5,4,0.2
"Matt Phillips",2,1.3,1,3,3.5,0.2
"Matt Phillips",5,1.5,1,2.5,3.5,0.25
"Matt Phillips",3,1.3,1,3,3.5,0.25
"Matt Phillips",3,1.6,0,3,3.5,0.3
"Matt Phillips",3,1.3,0,3,3.5,0.3
"Matt Phillips",2,0.8,0,3,3,0.25
"Matt Phillips",1,1.1,0,3,3,0.25
"Matt Phillips",2,1.8,1,2.5,3,0.25
"Matt Phillips",2,1.7,0,2,3,0.2
"Matt Phillips",2,1.4,1,2,3,0.2
"Matt Phillips",2,1.7,0,2,3,0.2
"Matt Phillips",1,1,0,2,3,0.15
"Matt Phillips",3,0.9,1,2,2.5,0.15
"Matt Phillips",2,1.3,0,2,2.5,0.1
"Matt Phillips",11,1,1,2,2.5,0.15
"Matt Phillips",3,1.5,0,4,3,0.15
"Matt Ritchie",1,1.8,0,3,3,0.05
"Matt Ritchie",1,1.6,1,2,2,0.05
"Matt Ritchie",6,1.7,0,1.5,1.5,0.05
"Matt Ritchie",5,1.6,1,3,3,0.2
"Matt Ritchie",2,0.9,1,5,4.5,0.4
"Matt Ritchie",2,1.5,0,5,4,0.4
"Matt Ritchie",2,1.5,1,5,4,0.4
"Matt Ritchie",2,1.7,1,4.5,4,0.45
"Matt Ritchie",2,1.4,0,3,3.5,0.25
"Matt Ritchie",11,1.1,0,3,3.5,0.2
"Matt Ritchie",2,1.4,1,4,4,0.35
"Matt Ritchie",2,1.3,1,4,4,0.3
"Matt Ritchie",2,1.3,0,4,3.5,0.3
"Matt Ritchie",2,0.8,1,4,4,0.3
"Matt Ritchie",3,1.6,0,4,4,0.3
"Matt Ritchie",3,1.7,1,2,3.5,0.2
"Matt Ritchie",11,1.7,0,2.5,3.5,0.2
"Matt Ritchie",1,0.9,0,4,3.5,0.25
"Matt Ritchie",8,1.8,1,4,3.5,0.3
"Matt Ritchie",1,1.1,1,3,3.5,0.3
"Matt Targett",2,1,0,3,3.5,0.2
"Matteo Darmian",1,1.3,1,2,2,0.1
"Matteo Darmian",6,1.8,0,1.5,2.5,0.1
"Matteo Darmian",6,1.3,1,2.5,3.5,0.1
"Matteo Darmian",2,1.6,0,3,3.5,0.05
"Matthew Lowton",4,1.4,1,2,2,0
"Matthew Lowton",2,1,0,3,3,0.05
"Matthew Lowton",2,1.5,1,2.5,2.5,0.05
"Matthew Lowton",6,0.9,0,2.5,2.5,0
"Matthew Lowton",2,1.8,1,3,3,0.05
"Matthew Lowton",6,1.3,0,3,3,0
"Matthew Lowton",6,1.6,1,3.5,3.5,0
"Matthew Lowton",2,0.8,0,4.5,4,0
"Matthew Lowton",1,1.3,1,4.5,3.5,0
"Matthew Lowton",8,1.5,0,3.5,3.5,0
"Matthew Lowton",6,1.3,1,4.5,4,0
"Matthew Lowton",2,1.7,0,4.5,4,0.05
"Matthew Lowton",2,1.5,1,4.5,4,0.05
"Matthew Lowton",2,1.3,1,5,4,0.05
"Matthew Lowton",7,1.6,0,3.5,4,0
"Matthew Lowton",6,1.4,0,4,4,0.1
"Matthew Lowton",2,1.1,1,4,4,0.15
"Matthew Lowton",1,1.4,1,4,4,0.15
"Matthew Lowton",1,1.6,0,3.5,4,0.15
"Matthew Lowton",6,1.3,0,1.5,3.5,0.15
"Matty James",3,1,0,4,4,0.05
"Matty James",1,1.1,1,3.5,3.5,0.05
"Matty James",2,1.8,0,3,3,0.05
"Matty James",3,1.1,0,3,3.5,0.05
"Matty James",2,1.7,1,2,3.5,0.05
"Matty James",3,1.3,0,2,3.5,0.05
"Matty James",2,1.7,1,2,3.5,0.05
"Matty James",2,1.6,1,2.5,3.5,0.1
"Matty James",2,1.7,1,2.5,3,0.05
"Matty James",2,1.4,0,2,3,0.1
"Maya Yoshida",6,1.6,1,2,2,0.15
"Maya Yoshida",5,1.8,0,4,4,0.25
"Maya Yoshida",6,1.7,1,4.5,4.5,0.15
"Maya Yoshida",8,1,1,4,4,0.15
"Maya Yoshida",2,1.6,0,5.5,5,0.15
"Maya Yoshida",8,1.3,1,5.5,4.5,0.15
"Maya Yoshida",8,1.5,0,5,4.5,0.1
"Maya Yoshida",2,0.9,0,5.5,4.5,0.1
"Maya Yoshida",1,1.7,0,4,4,0.1
"Maya Yoshida",2,1.4,1,4,4,0.25
"Maya Yoshida",6,1.1,0,3,3.5,0.25
"Maya Yoshida",1,1.8,1,4,4,0.25
"Maya Yoshida",2,1,0,2.5,3.5,0.2
"Maya Yoshida",6,1.5,1,2.5,3.5,0.25
"Maya Yoshida",1,1.7,0,3.5,3.5,0.2
"Maya Yoshida",1,1.3,0,3,3,0.05
"Mesut Özil",2,1.6,0,1,1,0
"Mesut Özil",2,0.9,0,1.5,1.5,0.4
"Mesut Özil",3,1.1,0,1.5,1.5,0.35
"Mesut Özil",13,1.7,1,2,2,0.35
"Mesut Özil",6,0.8,0,4,3,0.5
"Mesut Özil",1,1,1,5,3.5,0.6
"Mesut Özil",6,1.4,0,5,3,0.6
"Mesut Özil",17,1,1,6,3.5,0.55
"Mesut Özil",2,1.6,0,6.5,4.5,0.7
"Mesut Özil",11,0.9,1,6,4,0.45
"Mesut Özil",7,1.5,0,7,4.5,0.45
"Mesut Özil",2,1.4,0,5,4.5,0.55
"Mesut Özil",1,1.7,0,5,4.5,0.6
"Mesut Özil",6,1.7,0,5,4,0.45
"Mesut Özil",4,1.3,1,5.5,4,0.45
"Mesut Özil",2,1,0,4,4,0.55
"Mesut Özil",2,0.8,1,3,4,0.6
"Mesut Özil",2,1.5,0,3,4,0.55
"Mesut Özil",2,1.7,1,3,4,0.5
"Mesut Özil",6,1.6,1,2.5,4,0.4
"Mesut Özil",7,1.5,1,3,4,0.45
"Michael Keane",8,0.8,0,7,7,0.45
"Michael Keane",2,1.1,0,7.5,7.5,0.25
"Michael Keane",1,1,1,5.5,5.5,0.15
"Michael Keane",1,1,0,4.5,4.5,0.1
"Michael Keane",2,1.5,0,4,4,0.2
"Michael Keane",2,1.3,1,3,3.5,0.2
"Michael Keane",1,1.5,0,1.5,3,0.1
"Michael Keane",1,1.6,1,1.5,3,0
"Michael Keane",6,1.4,0,1.5,3,0
"Michael Keane",8,1.7,0,2.5,3,0
"Michael Keane",1,1,1,3.5,3.5,0
"Michael Keane",7,1.3,0,3.5,3.5,0.05
"Michael Keane",2,1.7,0,4.5,3.5,0.1
"Michael Keane",2,1.4,0,4,3.5,0.1
"Michael Keane",1,1.5,1,2.5,3.5,0.15
"Michael Keane",6,1.6,0,2.5,3.5,0.15
"Michael Keane",2,0.8,1,3.5,3.5,0.15
"Michael Keane",7,1.7,0,2.5,3.5,0.15
"Michael Keane",2,1.3,1,3.5,3.5,0.1
"Michael Keane",8,1.8,0,3.5,3.5,0.1
"Michael Keane",6,1.5,1,4,3.5,0.1
"Michael Keane",2,1.6,0,5,3.5,0.1
"Michail Antonio",5,1.3,0,4,4,0.05
"Michail Antonio",3,1.4,0,4,4,0.1
"Michail Antonio",2,1,1,3.5,3.5,0.1
"Michail Antonio",3,1.4,0,3,4,0.15
"Michail Antonio",8,1.5,1,3,4,0.1
"Michail Antonio",2,1.1,1,3.5,4,0.2
"Michail Antonio",3,1.3,1,3.5,4,0.15
"Michail Antonio",3,1.6,0,3.5,4,0.15
"Michail Antonio",3,1.3,1,3.5,3.5,0.15
"Michail Antonio",1,1.7,0,2.5,3.5,0.15
"Michail Antonio",6,0.9,0,2.5,3.5,0.2
"Michail Antonio",2,1.5,1,3,3.5,0.2
"Michel Vorm",3,1,1,3,3.5,0.2
"Michy Batshuayi",1,1,0,3,3,0
"Michy Batshuayi",1,1.7,1,2.5,3,0.15
"Michy Batshuayi",5,1.7,1,2.5,3,0.15
"Miguel Britos",7,1.7,0,5,5,0.5
"Miguel Britos",5,1.5,1,6,6,0.65
"Miguel Britos",2,1.1,0,4,4,0.2
"Miguel Britos",2,1.3,0,4,3.5,0.2
"Miguel Britos",5,1.3,0,4,3,0.25
"Miguel Britos",1,1,1,4,3.5,0.25
"Mike van der Hoorn",1,1.5,1,4,4,0.05
"Mike van der Hoorn",6,1.1,0,4,3.5,0.05
"Mike van der Hoorn",2,1.6,0,4,3.5,0.05
"Mike van der Hoorn",1,1.4,1,4,3.5,0
"Mike van der Hoorn",6,0.8,1,3,3.5,0
"Mike van der Hoorn",7,0.9,1,3,3.5,0
"Mike van der Hoorn",2,1.4,0,4.5,3.5,0.05
"Mike van der Hoorn",2,1.4,1,4.5,3.5,0.05
"Mike van der Hoorn",10,1.8,0,4.5,3.5,0.05
"Mike van der Hoorn",6,1,0,5,3.5,0.15
"Mike van der Hoorn",1,1.4,0,5,4,0.15
"Mikel Merino",2,1.6,1,1.5,1.5,0.05
"Mikel Merino",2,1.7,0,1.5,1.5,0.05
"Mikel Merino",2,0.9,1,2,2,0.1
"Mikel Merino",2,1.1,0,2,3,0.1
"Mikel Merino",2,1.4,1,2,3,0.1
"Mikel Merino",6,1.3,1,2,3,0.1
"Mikel Merino",1,1.3,0,3,3,0.05
"Mikel Merino",2,1.6,0,2.5,3,0.1
"Mikel Merino",2,1.5,0,2.5,3,0.05
"Mikel Merino",2,1.5,1,2.5,3,0.05
"Mohamed Diamé",2,1.7,1,2,2.5,0.05
"Mohamed Diamé",2,1.4,0,2,2,0.05
"Mohamed Diamé",2,1.4,1,2,2,0.05
"Mohamed Diamé",2,1.3,0,2,2,0
"Mohamed Diamé",7,0.8,1,2,2,0
"Mohamed Diamé",2,1.5,1,3,2.5,0.1
"Mohamed Diamé",3,1.7,1,3,2.5,0.1
"Mohamed Diamé",2,0.8,0,3,2.5,0.1
"Mohamed Diamé",2,1.5,0,3,2.5,0.1
"Mohamed Diamé",9,1,1,2,2.5,0.1
"Mohamed Diamé",3,1.7,0,3.5,2.5,0.15
"Mohamed Diamé",2,0.9,0,3.5,2.5,0.1
"Mohamed Diamé",2,1.5,1,3.5,2.5,0.2
"Mohamed Diamé",3,1.4,0,4,2.5,0.2
"Mohamed Diamé",3,1.3,1,2.5,2.5,0.2
"Mohamed Diamé",2,1.3,0,2.5,2.5,0.2
"Mohamed Diamé",2,1,0,2.5,2.5,0.1
"Mohamed Diamé",1,1.1,1,2,2.5,0.05
"Mohamed Elneny",5,1.6,0,1,1,0
"Mohamed Elneny",2,1.3,0,2.5,2.5,0.1
"Mohamed Elneny",2,1.7,0,2.5,3,0.1
"Mohamed Elneny",2,0.8,1,2.5,2.5,0.1
"Mohamed Elneny",3,1.6,1,3,2.5,0.05
"Mohamed Elneny",2,1.5,1,2.5,2.5,0.1
"Mohamed Elneny",2,1.6,1,2,2.5,0.15
"Mohamed Salah",11,1.5,1,2,2,0
"Mohamed Salah",11,0.8,0,5,5,0.45
"Mohamed Salah",10,1.4,0,6,6,0.8
"Mohamed Salah",2,1,1,8,6.5,0.75
"Mohamed Salah",3,1,0,8,6,0.75
"Mohamed Salah",7,1.8,1,6.5,5.5,0.75
"Mohamed Salah",4,1.6,0,6,6,0.85
"Mohamed Salah",15,1.5,1,4.5,5.5,0.8
"Mohamed Salah",16,1.1,1,6,6.5,0.65
"Mohamed Salah",7,1.6,0,9,7,0.7
"Mohamed Salah",5,1.3,1,10,7,0.75
"Mohamed Salah",11,1.4,1,9.5,6.5,0.75
"Mohamed Salah",3,1.7,0,11,7,0.9
"Mohamed Salah",8,1.3,0,8.5,6.5,0.95
"Mohamed Salah",10,1.7,1,7,7,0.95
"Mohamed Salah",9,1.4,1,7.5,7,0.9
"Mohamed Salah",14,1.4,0,8,7,1
"Mohamed Salah",11,1.7,0,9,7,1.15
"Mohamed Salah",2,1.8,0,10.5,7.5,1.15
"Mohamed Salah",15,1.5,0,9,7,1.15
"Mohamed Salah",13,1.6,1,10,7.5,1.15
"Mohamed Salah",8,1,0,9.5,7.5,1.2
"Mohamed Salah",29,1.5,0,9.5,7.5,0.95
"Mohamed Salah",7,1.3,0,12.5,8,1.05
"Mohamed Salah",8,1.4,0,11,8,1
"Mohamed Salah",7,1.6,1,11,8,0.95
"Mohamed Salah",3,1.1,0,10.5,8,0.8
"Mohamed Salah",1,1.5,1,11,8,0.85
"Molla Wagué",6,0.8,0,5.5,9,0.8
"Molla Wagué",1,1.4,0,4,8.5,0.5
"Molla Wagué",2,1.6,0,3.5,8,0.4
"Morgan Schneiderlin",3,0.8,0,2,2,0
"Morgan Schneiderlin",2,1,0,2,2,0.05
"Morgan Schneiderlin",2,1.7,1,2,2,0
"Morgan Schneiderlin",1,1.4,1,2,2,0
"Morgan Schneiderlin",2,1.3,1,2,2,0.05
"Morgan Schneiderlin",2,1.6,1,2,2.5,0.05
"Morgan Schneiderlin",3,1.7,1,2,3.5,0.05
"Morgan Schneiderlin",2,1.1,1,2,3.5,0.05
"Morgan Schneiderlin",3,1.4,0,2,3.5,0.05
"Morgan Schneiderlin",3,1.7,0,2.5,3.5,0.05
"Morgan Schneiderlin",2,1,1,2.5,3.5,0.05
"Morgan Schneiderlin",2,1,0,2.5,3,0
"Morgan Schneiderlin",1,1.4,1,2.5,4,0
"Morgan Schneiderlin",2,1.5,1,2,4,0.05
"Morgan Schneiderlin",2,0.9,1,2,5,0.05
"Morgan Schneiderlin",3,1.7,0,2,5,0.05
"Morgan Schneiderlin",3,1.3,1,2,5,0.05
"Morgan Schneiderlin",1,1.8,0,2,5,0.05
"Morgan Schneiderlin",3,1.5,1,2,4.5,0.05
"Morgan Schneiderlin",1,1.6,0,2.5,4.5,0.05
"Moritz Bauer",1,1.8,1,2,2,0
"Moritz Bauer",5,1.7,1,2,2,0
"Moritz Bauer",2,1.4,0,2.5,2,0.1
"Moritz Bauer",2,1.5,0,3,2,0.1
"Moritz Bauer",6,0.8,1,3,2,0.1
"Moritz Bauer",1,1,1,2.5,2,0.1
"Moritz Bauer",1,1.6,0,2.5,2,0.05
"Moritz Bauer",7,1.4,1,2,2,0.05
"Moritz Bauer",2,0.9,0,3,2.5,0.05
"Moritz Bauer",6,1.5,1,2.5,2.5,0.05
"Mousa Dembélé",3,1.1,1,6,6,0.1
"Mousa Dembélé",2,1.4,1,4.5,4.5,0.05
"Mousa Dembélé",2,1.3,0,3.5,3.5,0.05
"Mousa Dembélé",2,1.4,1,3,3,0.1
"Mousa Dembélé",2,1.7,0,3,2.5,0.1
"Mousa Dembélé",5,1.6,1,2,2.5,0.05
"Mousa Dembélé",1,1.5,1,2.5,3,0.05
"Mousa Dembélé",1,1.7,0,2,3,0.05
"Mousa Dembélé",1,1,1,2,2.5,0.05
"Mousa Dembélé",2,0.9,0,1.5,2.5,0.05
"Mousa Dembélé",2,1.3,1,1.5,2.5,0.05
"Mousa Dembélé",3,1.5,0,2,2.5,0.05
"Mousa Dembélé",2,1.8,1,2,2.5,0.1
"Mousa Dembélé",3,1.7,0,2,2.5,0.1
"Mousa Dembélé",2,1.1,0,2.5,2.5,0.05
"Mousa Dembélé",2,1.6,0,2.5,2.5,0.05
"Mousa Dembélé",1,1.5,0,2.5,2.5,0.05
"Mousa Dembélé",3,1.4,0,2,2.5,0.05
